ground_truth,prob_front,prob_side,confidence_front,confidence_side,weight_front,weight_side,average_score,adaptive_score,average_prediction,adaptive_prediction
1,0.7366023063659668,0.4393131732940674,0.2366023063659668,0.06068682670593262,0.5438658046828279,0.4561341953171721,0.5879577398300171,0.6009985668756762,1,1
1,0.7013300657272339,0.5556876063346863,0.2013300657272339,0.05568760633468628,0.5363463900777833,0.46365360992221655,0.6285088360309601,0.6338024136719292,1,1
1,0.6633414030075073,0.5466568470001221,0.16334140300750732,0.04665684700012207,0.5291380862209973,0.4708619137790027,0.6049991250038147,0.6083990896574167,1,1
1,0.8986339569091797,0.5968756079673767,0.3986339569091797,0.09687560796737671,0.5748723034572826,0.42512769654271754,0.7477547824382782,0.7703481251110176,1,1
1,0.6911846995353699,0.5913543701171875,0.19118469953536987,0.0913543701171875,0.5249368755218826,0.4750631244781173,0.6412695348262787,0.6437589913242885,1,1
1,0.6129072904586792,0.5217247605323792,0.1129072904586792,0.02172476053237915,0.5227798515460189,0.4772201484539809,0.5673160254955292,0.5693931499908407,1,1
1,0.6710085272789001,0.5500292778015137,0.17100852727890015,0.05002927780151367,0.5302079777434235,0.46979202225657646,0.6105189025402069,0.6141734410158359,1,1
1,0.8154508471488953,0.5890508890151978,0.31545084714889526,0.08905088901519775,0.5563594604760624,0.4436405395239375,0.7022508680820465,0.7150106475742648,1,1
1,0.46173393726348877,0.48477813601493835,0.03826606273651123,0.015221863985061646,0.5057607947581022,0.49423920524189785,0.47325603663921356,0.4731232837398416,0,0
1,0.8259656429290771,0.7170271873474121,0.32596564292907715,0.2170271873474121,0.5272077117252948,0.4727922882747052,0.7714964151382446,0.7744603812335094,1,1
1,0.8460276126861572,0.7194998264312744,0.3460276126861572,0.21949982643127441,0.5315898136216239,0.46841018637837617,0.7827637195587158,0.7867607087444644,1,1
1,0.859454870223999,0.7730340957641602,0.359454870223999,0.27303409576416016,0.5215917570271908,0.4784082429728091,0.8162444829940796,0.818110459358318,1,1
1,0.7506225109100342,0.7400006651878357,0.2506225109100342,0.2400006651878357,0.50265543646427,0.49734456353573003,0.7453115880489349,0.7453397936853836,1,1
1,0.6748601794242859,0.557356059551239,0.1748601794242859,0.057356059551239014,0.5293422764670878,0.47065772353291235,0.6161081194877625,0.6195559578590992,1,1
1,0.7919237017631531,0.5909371972084045,0.2919237017631531,0.09093719720840454,0.5500781615155623,0.4499218384844376,0.6914304494857788,0.7014954841233199,1,1
1,0.4736923277378082,0.6339424252510071,0.026307672262191772,0.13394242525100708,0.4731172603255663,0.5268827396744337,0.5538173764944077,0.5581253381486575,1,1
1,0.6942178606987,0.6020409464836121,0.19421786069869995,0.10204094648361206,0.5230279259708885,0.4769720740291114,0.648129403591156,0.650252046747926,1,1
1,0.8076637983322144,0.7896860241889954,0.30766379833221436,0.28968602418899536,0.5044943224892351,0.49550567751076496,0.7986749112606049,0.7987557091752432,1,1
1,0.7633035182952881,0.6902689933776855,0.2633035182952881,0.19026899337768555,0.5182505195309591,0.48174948046904087,0.7267862558364868,0.7281191738599299,1,1
1,0.7064905762672424,0.6447641849517822,0.20649057626724243,0.14476418495178223,0.5154266999731691,0.48457330002683086,0.6756273806095123,0.6765796151287624,1,1
1,0.8491228818893433,0.7865291833877563,0.34912288188934326,0.28652918338775635,0.5156433174534194,0.48435668254658065,0.8178260326385498,0.8188052057347939,1,1
0,0.32834646105766296,0.7554094791412354,0.17165353894233704,0.25540947914123535,0.47907324705149984,0.5209267529485002,0.5418779700994492,0.550815012372325,1,1
0,0.28746557235717773,0.48724886775016785,0.21253442764282227,0.012751132249832153,0.5497803587518133,0.4502196412481867,0.3873572200536728,0.3774119359363902,0,0
0,0.39480993151664734,0.6851258277893066,0.10519006848335266,0.18512582778930664,0.48002669436962153,0.5199733056303786,0.539967879652977,0.5457664477785882,1,1
0,0.3900580406188965,0.5750826001167297,0.10994195938110352,0.07508260011672974,0.5087139574187494,0.49128604258125075,0.4825703203678131,0.4809580242349262,0,0
0,0.3069266974925995,0.5372562408447266,0.1930733025074005,0.03725624084472656,0.5388756422221047,0.4611243577778953,0.422091469168663,0.413137260248125,0,0
0,0.43360379338264465,0.4679577946662903,0.06639620661735535,0.03204220533370972,0.5085876557434393,0.4914123442565606,0.45078079402446747,0.4504857736880338,0,0
1,0.6682631373405457,0.5568497180938721,0.16826313734054565,0.05684971809387207,0.5278245786724616,0.4721754213275385,0.6125564277172089,0.6156564591662059,1,1
1,0.7245739102363586,0.6447994112968445,0.22457391023635864,0.14479941129684448,0.5199330547412834,0.4800669452587168,0.6846866607666016,0.6862768102209215,1,1
1,0.7189304828643799,0.6171223521232605,0.21893048286437988,0.1171223521232605,0.5254300714760076,0.4745699285239924,0.6680264174938202,0.6706154055354056,1,1
1,0.733881413936615,0.5231807827949524,0.233881413936615,0.023180782794952393,0.5524811439948035,0.4475188560051965,0.6285310983657837,0.6395889085285253,1,1
1,0.641545295715332,0.60732102394104,0.14154529571533203,0.10732102394104004,0.508555232897295,0.4914447671027049,0.624433159828186,0.6247259564439553,1,1
1,0.390652596950531,0.549718976020813,0.109347403049469,0.04971897602081299,0.5149026914142925,0.48509730858570765,0.470185786485672,0.46781526932399875,0,0
1,0.6741442680358887,0.6076611876487732,0.17414426803588867,0.1076611876487732,0.5166146508178644,0.48338534918213566,0.6409027278423309,0.6420073210082589,1,1
1,0.6090632081031799,0.6418747901916504,0.10906320810317993,0.1418747901916504,0.49179784033504803,0.5082021596649519,0.6254689991474152,0.6257381249825644,1,1
1,0.6472254991531372,0.6238563656806946,0.1472254991531372,0.12385636568069458,0.5058420175020669,0.494157982497933,0.6355409324169159,0.63567745530367,1,1
1,0.6977887153625488,0.6860460638999939,0.19778871536254883,0.1860460638999939,0.5029356291329247,0.4970643708670754,0.6919173896312714,0.6919518617010028,1,1
1,0.5271152853965759,0.6533580422401428,0.027115285396575928,0.15335804224014282,0.4684811599342698,0.5315188400657301,0.5902366638183594,0.5942156890807686,1,1
1,0.6395498514175415,0.6742124557495117,0.1395498514175415,0.17421245574951172,0.4913352164582993,0.5086647835417005,0.6568811535835266,0.6571814975470547,1,1
1,0.7480992078781128,0.7629008293151855,0.2480992078781128,0.26290082931518555,0.4962996621987849,0.503700337801215,0.7555000185966492,0.755554789595972,1,1
1,0.7457512021064758,0.7671763896942139,0.24575120210647583,0.26717638969421387,0.4946439079892743,0.5053560920107256,0.7564637959003448,0.7565785511764118,1,1
1,0.8204447627067566,0.7914613485336304,0.3204447627067566,0.29146134853363037,0.5072453463530149,0.4927546536469852,0.8059530556201935,0.8061630504943706,1,1
1,0.7986137270927429,0.7802199125289917,0.2986137270927429,0.2802199125289917,0.5045983239948306,0.4954016760051693,0.7894168198108673,0.7895014005297323,1,1
1,0.842810869216919,0.7774927020072937,0.34281086921691895,0.2774927020072937,0.5163237384962379,0.48367626150376203,0.8101517856121063,0.8112180222926897,1,1
1,0.716002345085144,0.7559000253677368,0.21600234508514404,0.2559000253677368,0.4900269028462796,0.5099730971537204,0.7359511852264404,0.7363490886681068,1,1
1,0.7808728814125061,0.613737940788269,0.2808728814125061,0.11373794078826904,0.5416867402143632,0.45831325978563664,0.6973054111003876,0.704272721950933,1,1
1,0.6457427740097046,0.5428718328475952,0.1457427740097046,0.042871832847595215,0.5256950795865296,0.47430492041347033,0.5943073034286499,0.5969505804489514,1,1
1,0.7816616296768188,0.5884213447570801,0.28166162967681885,0.08842134475708008,0.5481602983681392,0.4518397016318608,0.6850414872169495,0.6943479969954283,1,1
1,0.6299169659614563,0.6795763969421387,0.1299169659614563,0.17957639694213867,0.48758769294021176,0.5124123070597882,0.6547466814517975,0.6553630695575441,1,1
1,0.3459070026874542,0.5923919677734375,0.15409299731254578,0.0923919677734375,0.5154203655622767,0.4845796344377234,0.46914948523044586,0.46534859696321507,0,0
1,0.7992544770240784,0.7446054220199585,0.29925447702407837,0.2446054220199585,0.5136588645484395,0.48634113545156055,0.7719299495220184,0.77267639356202,1,1
1,0.8061721920967102,0.7298567295074463,0.3061721920967102,0.2298567295074463,0.5190696113483424,0.4809303886516577,0.7680144608020782,0.7694697670135247,1,1
1,0.8319514393806458,0.7660021781921387,0.33195143938064575,0.26600217819213867,0.516481342198021,0.4835186578019791,0.7989768087863922,0.8000637411277467,1,1
1,0.705072820186615,0.7296654582023621,0.205072820186615,0.22966545820236206,0.49385215034345836,0.5061478496565416,0.7173691391944885,0.717520331035667,1,1
1,0.6260631084442139,0.7113599181175232,0.12606310844421387,0.2113599181175232,0.4786887169497148,0.5213112830502851,0.6687115132808685,0.6705292977351027,1,1
1,0.8209945559501648,0.7068707346916199,0.3209945559501648,0.20687073469161987,0.528500029409578,0.4714999705904221,0.7639326453208923,0.7671851775830943,1,1
0,0.2997664213180542,0.4482796788215637,0.2002335786819458,0.05172032117843628,0.5370602221350289,0.46293977786497115,0.37402305006980896,0.3685191157567322,0,0
0,0.13282817602157593,0.27828001976013184,0.3671718239784241,0.22171998023986816,0.5362989876507455,0.46370101234925454,0.20555409789085388,0.2002743432112099,0,0
0,0.398205041885376,0.4206201136112213,0.10179495811462402,0.07937988638877869,0.5056035333156153,0.4943964666843848,0.40941257774829865,0.409286974147111,0,0
0,0.36184486746788025,0.29991570115089417,0.13815513253211975,0.20008429884910583,0.4845226546920669,0.5154773453079332,0.3308802843093872,0.3299217852176668,0,0
0,0.369648814201355,0.3485589921474457,0.13035118579864502,0.15144100785255432,0.49472773990165575,0.5052722600983443,0.35910390317440033,0.3589927121471043,0,0
1,0.7284695506095886,0.5954402685165405,0.22846955060958862,0.09544026851654053,0.5332083615120252,0.4667916384879747,0.6619549095630646,0.6663725940544957,1,1
1,0.7459102869033813,0.7827141880989075,0.24591028690338135,0.28271418809890747,0.490800063141358,0.509199936858642,0.7643122375011444,0.7646508310682949,1,1
1,0.8481053113937378,0.6962826251983643,0.3481053113937378,0.19628262519836426,0.5378829322850797,0.46211706771492034,0.772193968296051,0.7779454568365292,1,1
1,0.822185218334198,0.5037787556648254,0.322185218334198,0.0037787556648254395,0.5789358458752131,0.421064154124787,0.6629819869995117,0.6881156704624531,1,1
1,0.5754716992378235,0.6230876445770264,0.07547169923782349,0.12308764457702637,0.4880982622928169,0.5119017377071832,0.5992796719074249,0.5998463843995318,1,1
1,0.7207096815109253,0.5821588635444641,0.2207096815109253,0.08215886354446411,0.5345824009203506,0.4654175990796495,0.6514342725276947,0.6562256924624534,1,1
1,0.8450035452842712,0.7350491285324097,0.34500354528427124,0.23504912853240967,0.5274609429212646,0.47253905707873534,0.7900263369083405,0.7930457888707041,1,1
1,0.7737732529640198,0.6221952438354492,0.2737732529640198,0.12219524383544922,0.5378221135950588,0.46217788640494123,0.6979842483997345,0.7037172490795083,1,1
1,0.7699982523918152,0.5561642646789551,0.2699982523918152,0.05616426467895508,0.5532557250186207,0.4467442749813793,0.6630812585353851,0.6744691425846563,1,1
1,0.7898078560829163,0.7302836775779724,0.28980785608291626,0.2302836775779724,0.5148766523955107,0.48512334760448916,0.7600457668304443,0.7609312873431906,1,1
1,0.8396031856536865,0.5263370871543884,0.3396031856536865,0.026337087154388428,0.577682277875894,0.42231772212410607,0.6829701364040375,0.7073053605167572,1,1
1,0.8330002427101135,0.5942224860191345,0.3330002427101135,0.09422248601913452,0.5594124246699782,0.44058757533002174,0.713611364364624,0.7277977298468932,1,1
1,0.7807531952857971,0.6126585602760315,0.2807531952857971,0.1126585602760315,0.5419249865192065,0.4580750134807936,0.6967058777809143,0.7037532430876497,1,1
1,0.9443170428276062,0.5234505534172058,0.4443170428276062,0.02345055341720581,0.6036905745670715,0.39630942543292835,0.733883798122406,0.7775236862253967,1,1
1,0.8993476033210754,0.5966161489486694,0.39934760332107544,0.09661614894866943,0.5751101073755115,0.42488989262448856,0.7479818761348724,0.7707200681787286,1,1
1,0.7987598776817322,0.5839864015579224,0.2987598776817322,0.08398640155792236,0.5534879209358315,0.44651207906416834,0.6913731396198273,0.7028609263298513,1,1
1,0.9042035341262817,0.5345050692558289,0.40420353412628174,0.03450506925582886,0.5913861149058958,0.4086138850941043,0.7193543016910553,0.7531396080822398,1,1
1,0.6920809149742126,0.47972607612609863,0.19208091497421265,0.020273923873901367,0.5428464058484928,0.45715359415150725,0.5859034955501556,0.5950021371593333,1,1
1,0.7305957078933716,0.4857923090457916,0.23059570789337158,0.014207690954208374,0.5538869024646258,0.4461130975353743,0.6081940084695816,0.6213857053462901,1,1
1,0.8358012437820435,0.5456968545913696,0.33580124378204346,0.04569685459136963,0.5720216889416586,0.4279783110583414,0.6907490491867065,0.7116428572656072,1,1
1,0.9199326038360596,0.6257987022399902,0.41993260383605957,0.12579870223999023,0.5730078779252432,0.42699212207475673,0.7728656530380249,0.7943397450194262,1,1
1,0.5824329257011414,0.44889143109321594,0.08243292570114136,0.05110856890678406,0.5078304489293499,0.4921695510706499,0.5156621783971786,0.516707868250655,1,1
1,0.8233137726783752,0.5110293030738831,0.32331377267837524,0.011029303073883057,0.5774427760833697,0.42255722391663025,0.6671715378761292,0.6913557141300237,1,1
1,0.848612368106842,0.4885091185569763,0.34861236810684204,0.011490881443023682,0.5834911286202074,0.4165088713797927,0.6685607433319092,0.6986261700566316,1,1
1,0.8172447681427002,0.5823822021484375,0.3172447681427002,0.0823822021484375,0.5584472236942739,0.44155277630572604,0.6998134851455688,0.7135405500776466,1,1
1,0.8548896312713623,0.5608492493629456,0.3548896312713623,0.06084924936294556,0.5729849963211041,0.4270150036788959,0.7078694403171539,0.7293299765089958,1,1
1,0.8135895729064941,0.6637706160545349,0.31358957290649414,0.1637706160545349,0.5373848378921146,0.46261516210788556,0.7386800944805145,0.7442810518955908,1,1
1,0.8001862168312073,0.514839768409729,0.3001862168312073,0.014839768409729004,0.570856486689135,0.429143513310865,0.6575129926204681,0.6777316394448366,1,1
0,0.6181275844573975,0.574440062046051,0.11812758445739746,0.07444006204605103,0.5109201438095612,0.48907985619043887,0.5962838232517242,0.5967608972791396,1,1
0,0.5480954051017761,0.477130264043808,0.04809540510177612,0.022869735956192017,0.5063060828918281,0.4936939171081718,0.512612834572792,0.5130603466347338,1,1
0,0.2729277014732361,0.6289604902267456,0.22707229852676392,0.1289604902267456,0.5245082956397316,0.47549170436026833,0.45094409584999084,0.44221833900578167,0,0
0,0.44502973556518555,0.5036689639091492,0.05497026443481445,0.00366896390914917,0.5128225130389028,0.48717748696109703,0.47434934973716736,0.4735974474671356,0,0
0,0.47596803307533264,0.5035285353660583,0.02403196692466736,0.0035285353660583496,0.5051256783252831,0.494874321674717,0.4897482842206955,0.4896070179514701,0,0
0,0.36236312985420227,0.4736219048500061,0.13763687014579773,0.026378095149993896,0.5277860371706693,0.47221396282933065,0.4179925173521042,0.4149010768945076,0,0
1,0.7405451536178589,0.6304447054862976,0.2405451536178589,0.1304447054862976,0.5274973404974069,0.4725026595025931,0.6854949295520782,0.688522399063269,1,1
1,0.47036290168762207,0.6369903087615967,0.02963709831237793,0.13699030876159668,0.47318744302555005,0.5268125569744498,0.5536766052246094,0.5581443120702851,1,1
1,0.6843202710151672,0.5828948020935059,0.18432027101516724,0.08289480209350586,0.5253346525567862,0.47466534744321376,0.6336075365543365,0.636177115569876,1,1
1,0.6082763075828552,0.6650876402854919,0.10827630758285522,0.16508764028549194,0.48580098559474233,0.5141990144052576,0.6366819739341736,0.6374886388656003,1,1
1,0.5512422919273376,0.6618079543113708,0.051242291927337646,0.16180795431137085,0.47238670917505454,0.5276132908249456,0.6065251231193542,0.6095782049100174,1,1
1,0.6934453845024109,0.7366360425949097,0.1934453845024109,0.23663604259490967,0.48920401369041205,0.510795986309588,0.7150407135486603,0.715506999302129,1,1
1,0.7595551609992981,0.7495313286781311,0.2595551609992981,0.2495313286781311,0.502505937097862,0.497494062902138,0.7545432448387146,0.7545683639319909,1,1
1,0.3017507791519165,0.6971659064292908,0.1982492208480835,0.19716590642929077,0.5002708285782117,0.4997291714217882,0.49945834279060364,0.4993512530738796,0,0
1,0.7426337599754333,0.7294327616691589,0.24263375997543335,0.22943276166915894,0.5033002016505315,0.4966997983494686,0.7360332608222961,0.7360768267786952,1,1
1,0.8272328972816467,0.7214106917381287,0.32723289728164673,0.22141069173812866,0.5264308908147742,0.4735691091852258,0.7743217945098877,0.7771187696703871,1,1
1,0.8939946293830872,0.7509751915931702,0.39399462938308716,0.25097519159317017,0.5356940380267339,0.464305961973266,0.8224849104881287,0.827589851739164,1,1
1,0.9220675230026245,0.7038393616676331,0.4220675230026245,0.20383936166763306,0.5543415499445024,0.44565845005549753,0.8129534423351288,0.8248122988636111,1,1
1,0.6221458315849304,0.6285170912742615,0.12214583158493042,0.12851709127426147,0.49840719046573334,0.5015928095342665,0.625331461429596,0.6253416096327744,1,1
1,0.6042899489402771,0.45860591530799866,0.1042899489402771,0.04139408469200134,0.5157187845887922,0.4842812154112078,0.5314479321241379,0.5337379080668301,1,1
1,0.8903960585594177,0.6407039761543274,0.3903960585594177,0.1407039761543274,0.5621007104205885,0.4378992895794115,0.7655500173568726,0.7810560730606249,1,1
1,0.8195875287055969,0.6918699741363525,0.3195875287055969,0.19186997413635254,0.5318860572418593,0.46811394275814067,0.7557287514209747,0.75980116067676,1,1
1,0.632132887840271,0.5753316283226013,0.132132887840271,0.07533162832260132,0.514196498139531,0.48580350186046894,0.6037322580814362,0.6045386370565018,1,1
1,0.4744682312011719,0.7725218534469604,0.025531768798828125,0.27252185344696045,0.43856447998064507,0.5614355200193549,0.6234950423240662,0.6418061216003885,1,1
1,0.596729040145874,0.6304652690887451,0.09672904014587402,0.13046526908874512,0.49156674259659017,0.5084332574034098,0.6135971546173096,0.6138816609198052,1,1
1,0.4576638340950012,0.4794047474861145,0.04233616590499878,0.020595252513885498,0.5054350142699979,0.49456498573000207,0.46853429079055786,0.4684161286160343,0,0
1,0.8468984365463257,0.6814752817153931,0.3468984365463257,0.18147528171539307,0.5412617382566923,0.4587382617433077,0.7641868591308594,0.7710125060470896,1,1
1,0.8608283400535583,0.5700632929801941,0.36082834005355835,0.07006329298019409,0.5721834187969214,0.4278165812030785,0.7154458165168762,0.7364342316812793,1,1
1,0.7752182483673096,0.5928142070770264,0.27521824836730957,0.09281420707702637,0.5454749960794275,0.4545250039205725,0.684016227722168,0.6923110507847153,1,1
1,0.82088303565979,0.6788602471351624,0.32088303565979004,0.17886024713516235,0.535446136707281,0.46455386329271897,0.7498716413974762,0.7549058005750695,1,1
1,0.8767791986465454,0.6575733423233032,0.3767791986465454,0.15757334232330322,0.5545830737030385,0.44541692629696145,0.7671762704849243,0.7791411998967535,1,1
1,0.7946228981018066,0.5191415548324585,0.29462289810180664,0.019141554832458496,0.5684380686824908,0.43156193131750925,0.6568822264671326,0.675735637558545,1,1
0,0.570697546005249,0.38794460892677307,0.07069754600524902,0.11205539107322693,0.48966201226031825,0.5103379877396818,0.47932107746601105,0.4774317798431029,0,0
0,0.48665493726730347,0.39977169036865234,0.013345062732696533,0.10022830963134766,0.4782928416240015,0.5217071583759987,0.4432133138179779,0.441327325417328,0,0
0,0.2532055974006653,0.36619314551353455,0.24679440259933472,0.13380685448646545,0.5282168749237685,0.47178312507623155,0.3096993714570999,0.30651121594405584,0,0
0,0.2782500088214874,0.37172043323516846,0.22174999117851257,0.12827956676483154,0.5233506079343234,0.4766493920656765,0.32498522102832794,0.32280262979438923,0,0
1,0.5600754022598267,0.5287485718727112,0.06007540225982666,0.02874857187271118,0.5078310671758569,0.492168932824143,0.5444119870662689,0.544657309579437,1,1
1,0.8052743077278137,0.5155273675918579,0.3052743077278137,0.01552736759185791,0.5719341785584915,0.42806582144150845,0.6604008376598358,0.6812435457883521,1,1
1,0.8188480138778687,0.5881819725036621,0.31884801387786865,0.08818197250366211,0.5574121758419331,0.4425878241580669,0.7035149931907654,0.716758032518904,1,1
1,0.6765663623809814,0.4561876654624939,0.17656636238098145,0.043812334537506104,0.5331398508729122,0.46686014912708784,0.5663770139217377,0.5736803310731831,1,1
1,0.6660829782485962,0.4372612237930298,0.1660829782485962,0.06273877620697021,0.5258130809048565,0.4741869190951435,0.551672101020813,0.5575786954813657,1,1
1,0.48690080642700195,0.478645920753479,0.013099193572998047,0.021354079246520996,0.4979362903005771,0.5020637096994229,0.4827733635902405,0.4827563279026084,0,0
1,0.6914193034172058,0.6141631007194519,0.1914193034172058,0.1141631007194519,0.5193044500450326,0.4806955499549673,0.6527912020683289,0.6542825905739764,1,1
1,0.7320810556411743,0.5168790817260742,0.23208105564117432,0.01687908172607422,0.5535938170409034,0.4464061829590968,0.6244800686836243,0.6360135639004715,1,1
1,0.618405818939209,0.59294193983078,0.11840581893920898,0.09294193983078003,0.5063656258199944,0.49363437418000566,0.6056738793849945,0.6058359729113244,1,1
1,0.6865578889846802,0.54796302318573,0.18655788898468018,0.04796302318572998,0.5345933601831042,0.46540663981689584,0.6172604560852051,0.6220549181973172,1,1
1,0.6155183911323547,0.5131385922431946,0.11551839113235474,0.01313859224319458,0.5255726167456377,0.4744273832543623,0.5643284916877747,0.5669466110472626,1,1
1,0.6714923977851868,0.5884703993797302,0.17149239778518677,0.08847039937973022,0.5207435861094867,0.47925641389051327,0.6299813985824585,0.6317035725553637,1,1
1,0.4499703049659729,0.451435387134552,0.0500296950340271,0.048564612865448,0.5003662704766293,0.4996337295233709,0.45070284605026245,0.4507023094339183,0,0
1,0.6746826767921448,0.48882824182510376,0.17468267679214478,0.01117175817489624,0.5407868975235084,0.45921310247649155,0.5817554593086243,0.5893358851019145,1,1
1,0.5169569849967957,0.5437920689582825,0.016956984996795654,0.04379206895828247,0.49329163157495376,0.5067083684250463,0.5303745269775391,0.5305545466074697,1,1
1,0.3619416058063507,0.5692695379257202,0.1380583941936493,0.06926953792572021,0.5171904359731895,0.48280956402681063,0.46560557186603546,0.4620415143234837,0,0
1,0.7468846440315247,0.49928826093673706,0.24688464403152466,0.0007117390632629395,0.5612342993086877,0.4387657006913122,0.6230864524841309,0.6382478435143055,1,1
1,0.6161884069442749,0.3818632960319519,0.1161884069442749,0.1181367039680481,0.4995129258981288,0.5004870741018711,0.4990258514881134,0.49891171779516985,0,0
